"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2022","NC","North Carolina","Alexander","BRFSS","Health Outcomes","Current asthma among adults","%","Age-adjusted prevalence","10.1",,,"8.9","11.5","36,512","29,357","37003","HLTHOUT","CASTHMA","AgeAdjPrv","Current Asthma","POINT (-81.1770332718611 35.9204725331462)"
"2022","NC","North Carolina","Halifax","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Age-adjusted prevalence","15.6",,,"14.0","17.6","47,848","37,624","37083","PREVENT","ACCESS2","AgeAdjPrv","Health Insurance","POINT (-77.6516450517141 36.257829844498)"
"2022","NC","North Carolina","Davidson","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Age-adjusted prevalence","17.9",,,"15.9","20.3","172,586","135,652","37057","HLTHSTAT","GHLTH","AgeAdjPrv","General Health","POINT (-80.2126241733172 35.79334763177)"
"2022","NC","North Carolina","Halifax","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","15.8",,,"13.9","17.7","47,848","37,624","37083","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat","POINT (-77.6516450517141 36.257829844498)"
"2022","NC","North Carolina","Stanly","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","9.1",,,"8.1","10.2","64,153","50,302","37167","DISABLT","HEARING","CrdPrv","Hearing Disability","POINT (-80.2512803776288 35.311751830322)"
"2022","NC","North Carolina","Richmond","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","21.3",,,"19.1","23.5","42,778","32,808","37153","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity","POINT (-79.7480501194479 35.0059731618643)"
"2022","NC","North Carolina","Wayne","BRFSS","Disability","Self-care disability among adults","%","Age-adjusted prevalence","4.4",,,"4.1","4.8","117,286","89,675","37191","DISABLT","SELFCARE","AgeAdjPrv","Self-care Disability","POINT (-78.0039504800588 35.3637958601789)"
"2022","NC","North Carolina","Moore","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Age-adjusted prevalence","19.5",,,"16.6","22.5","105,531","82,726","37125","SOCLNEED","EMOTIONSPT","AgeAdjPrv","Lack of Social/Emotional Support","POINT (-79.4810833853778 35.3107524292018)"
"2022","NC","North Carolina","Pamlico","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","15.8",,,"13.7","17.9","12,381","10,671","37137","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking","POINT (-76.7287126546537 35.1471252533281)"
"2022","NC","North Carolina","Currituck","BRFSS","Health Outcomes","Arthritis among adults","%","Age-adjusted prevalence","23.1",,,"20.0","26.2","31,015","24,131","37053","HLTHOUT","ARTHRITIS","AgeAdjPrv","Arthritis","POINT (-76.0039069482098 36.4032422089498)"
"2022","NC","North Carolina","Catawba","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","15.9",,,"14.3","17.7","163,462","128,493","37035","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress","POINT (-81.2149250535504 35.6622179779733)"
"2022","NC","North Carolina","Alamance","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.5",,,"73.7","81.2","176,353","137,937","37001","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-79.3994760246283 36.0436739846115)"
"2022","NC","North Carolina","Anson","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","9.1",,,"8.1","10.1","22,202","17,846","37007","DISABLT","HEARING","CrdPrv","Hearing Disability","POINT (-80.1026872705448 34.9736529585894)"
"2022","NC","North Carolina","Madison","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Age-adjusted prevalence","18.9",,,"15.4","22.8","21,768","18,131","37115","RISKBEH","BINGE","AgeAdjPrv","Binge Drinking","POINT (-82.7057879444013 35.8579929239928)"
"2022","NC","North Carolina","Craven","BRFSS","Health Outcomes","Depression among adults","%","Age-adjusted prevalence","24.2",,,"20.7","28.1","100,874","79,170","37049","HLTHOUT","DEPRESSION","AgeAdjPrv","Depression","POINT (-77.0916632156451 35.1237779325124)"
"2022","NC","North Carolina","Dare","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","22.0",,,"18.4","25.9","37,956","31,156","37055","HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-75.7824832328063 35.7631926889993)"
"2022","NC","North Carolina","Gates","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Crude prevalence","16.3",,,"14.3","18.4","10,383","8,389","37073","SOCLNEED","FOODSTAMP","CrdPrv","Food Stamps","POINT (-76.7006756971434 36.4450179921853)"
"2022","NC","North Carolina","Cleveland","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Age-adjusted prevalence","75.8",,,"67.9","82.9","100,670","78,292","37045","PREVENT","MAMMOUSE","AgeAdjPrv","Mammography","POINT (-81.5554731480207 35.3336676514711)"
"2022","NC","North Carolina","Mecklenburg","BRFSS","Health Outcomes","Current asthma among adults","%","Age-adjusted prevalence","9.9",,,"8.5","11.4","1,145,392","888,818","37119","HLTHOUT","CASTHMA","AgeAdjPrv","Current Asthma","POINT (-80.8328001765676 35.2467186870894)"
"2021","NC","North Carolina","Clay","BRFSS","Health Outcomes","High blood pressure among adults","%","Age-adjusted prevalence","31.0",,,"27.1","35.0","11,614","9,847","37043","HLTHOUT","BPHIGH","AgeAdjPrv","High Blood Pressure","POINT (-83.7497979844905 35.0571247338988)"
"2022","NC","North Carolina","Franklin","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","22.5",,,"19.0","26.2","74,539","58,589","37069","HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-78.2855965915324 36.0827093866128)"
"2022","NC","North Carolina","Cumberland","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Age-adjusted prevalence","18.7",,,"16.5","20.9","336,699","252,559","37051","HLTHSTAT","GHLTH","AgeAdjPrv","General Health","POINT (-78.8276708613151 35.0486561560424)"
"2022","NC","North Carolina","Watauga","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.6",,,"71.3","79.4","55,089","48,616","37189","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.6965516146841 36.2310171963868)"
"2022","NC","North Carolina","Vance","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Age-adjusted prevalence","12.5",,,"11.1","14.0","42,138","32,110","37181","PREVENT","ACCESS2","AgeAdjPrv","Health Insurance","POINT (-78.4079704512629 36.3651057008362)"
"2022","NC","North Carolina","Jackson","BRFSS","Disability","Independent living disability among adults","%","Age-adjusted prevalence","8.3",,,"7.5","9.2","42,955","36,071","37099","DISABLT","INDEPLIVE","AgeAdjPrv","Independent Living Disability","POINT (-83.140690459055 35.2882917929266)"
"2022","NC","North Carolina","Martin","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence","18.2",,,"15.8","20.6","21,508","17,181","37117","HLTHOUT","DIABETES","CrdPrv","Diabetes","POINT (-77.1093472458262 35.8432221253514)"
"2022","NC","North Carolina","Chatham","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Age-adjusted prevalence","5.7",,,"5.0","6.3","79,864","64,854","37037","HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-79.2552206168112 35.7026752604208)"
"2022","NC","North Carolina","Camden","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","3.4",,,"3.1","3.7","11,088","8,570","37029","DISABLT","SELFCARE","CrdPrv","Self-care Disability","POINT (-76.2049603642896 36.3863407828493)"
"2022","NC","North Carolina","Polk","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Age-adjusted prevalence","62.3",,,"57.1","67.3","19,986","16,898","37149","PREVENT","COLON_SCREEN","AgeAdjPrv","Colorectal Cancer Screening","POINT (-82.170181353608 35.2792484455477)"
"2022","NC","North Carolina","Richmond","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Age-adjusted prevalence","12.2",,,"11.0","13.4","42,778","32,808","37153","SOCLNEED","LACKTRPT","AgeAdjPrv","Transportation Barriers","POINT (-79.7480501194479 35.0059731618643)"
"2022","NC","North Carolina","Sampson","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Age-adjusted prevalence","11.5",,,"10.4","12.7","59,120","44,784","37163","SOCLNEED","LACKTRPT","AgeAdjPrv","Transportation Barriers","POINT (-78.3716173368201 34.9921847299645)"
"2022","NC","North Carolina","Wilson","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Age-adjusted prevalence","6.8",,,"6.1","7.5","78,449","60,652","37195","HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-77.9185488995394 35.7052197078408)"
"2022","NC","North Carolina","Avery","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Age-adjusted prevalence","10.1",,,"8.7","11.6","17,571","15,070","37011","HLTHOUT","DIABETES","AgeAdjPrv","Diabetes","POINT (-81.9225713884377 36.0766997215744)"
"2022","NC","North Carolina","Transylvania","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Age-adjusted prevalence","19.2",,,"16.3","22.5","33,355","28,332","37175","SOCLNEED","EMOTIONSPT","AgeAdjPrv","Lack of Social/Emotional Support","POINT (-82.7987373770396 35.2014202945151)"
"2022","NC","North Carolina","Burke","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.8",,,"70.6","78.8","87,881","72,247","37023","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.70486114808 35.7494843806822)"
"2022","NC","North Carolina","Perquimans","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","9.6",,,"8.6","10.7","13,210","10,767","37143","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-76.4398245484823 36.2049769828067)"
"2022","NC","North Carolina","Yadkin","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","9.5",,,"8.5","10.6","37,463","29,910","37197","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-80.6651545675768 36.1601990907039)"
"2022","NC","North Carolina","Halifax","BRFSS","Health Status","Frequent mental distress among adults","%","Age-adjusted prevalence","19.1",,,"17.3","21.3","47,848","37,624","37083","HLTHSTAT","MHLTH","AgeAdjPrv","Frequent Mental Distress","POINT (-77.6516450517141 36.257829844498)"
"2022","NC","North Carolina","Lenoir","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","40.1",,,"32.1","48.6","54,633","42,248","37107","HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-77.6409595927808 35.2387324403638)"
"2022","NC","North Carolina","Dare","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","8.6",,,"7.6","9.7","37,956","31,156","37055","DISABLT","HEARING","CrdPrv","Hearing Disability","POINT (-75.7824832328063 35.7631926889993)"
"2022","NC","North Carolina","Burke","BRFSS","Disability","Mobility disability among adults","%","Crude prevalence","16.2",,,"14.3","18.4","87,881","72,247","37023","DISABLT","MOBILITY","CrdPrv","Mobility Disability","POINT (-81.70486114808 35.7494843806822)"
"2022","NC","North Carolina","Washington","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","17.5",,,"15.5","19.5","10,828","8,655","37187","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress","POINT (-76.5770084500192 35.8231123664106)"
"2022","NC","North Carolina","Davidson","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Age-adjusted prevalence","9.0",,,"7.8","10.3","172,586","135,652","37057","SOCLNEED","SHUTUTILITY","AgeAdjPrv","Utility Services Threat","POINT (-80.2126241733172 35.79334763177)"
"2022","NC","North Carolina","Rowan","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Age-adjusted prevalence","18.1",,,"16.1","20.3","149,645","117,165","37159","SOCLNEED","FOODINSECU","AgeAdjPrv","Food Insecurity","POINT (-80.5247968376348 35.639349134151)"
"2022","NC","North Carolina","Chatham","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","80.1",,,"72.9","85.8","79,864","64,854","37037","PREVENT","MAMMOUSE","CrdPrv","Mammography","POINT (-79.2552206168112 35.7026752604208)"
"2022","NC","North Carolina","Clay","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Age-adjusted prevalence","12.5",,,"11.1","14.1","11,614","9,847","37043","SOCLNEED","FOODINSECU","AgeAdjPrv","Food Insecurity","POINT (-83.7497979844905 35.0571247338988)"
"2022","NC","North Carolina","Cumberland","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","9.5",,,"8.4","10.8","336,699","252,559","37051","PREVENT","ACCESS2","CrdPrv","Health Insurance","POINT (-78.8276708613151 35.0486561560424)"
"2022","NC","North Carolina","Perquimans","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Age-adjusted prevalence","10.3",,,"9.1","11.6","13,210","10,767","37143","PREVENT","ACCESS2","AgeAdjPrv","Health Insurance","POINT (-76.4398245484823 36.2049769828067)"
"2022","NC","North Carolina","New Hanover","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Age-adjusted prevalence","8.4",,,"7.4","9.5","234,921","194,120","37129","PREVENT","ACCESS2","AgeAdjPrv","Health Insurance","POINT (-77.8842723951621 34.2328162979962)"
"2022","NC","North Carolina","Harnett","BRFSS","Disability","Independent living disability among adults","%","Age-adjusted prevalence","8.9",,,"8.0","9.9","138,832","103,786","37085","DISABLT","INDEPLIVE","AgeAdjPrv","Independent Living Disability","POINT (-78.8699035439401 35.3688284194037)"
"2022","NC","North Carolina","Lenoir","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","16.6",,,"14.7","18.7","54,633","42,248","37107","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress","POINT (-77.6409595927808 35.2387324403638)"
"2022","NC","North Carolina","Rockingham","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","38.0",,,"30.2","45.5","91,957","73,468","37157","HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-79.7749885459399 36.3960168778977)"
"2022","NC","North Carolina","Beaufort","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","13.9",,,"10.9","17.3","44,272","35,727","37013","RISKBEH","BINGE","CrdPrv","Binge Drinking","POINT (-76.8589373781447 35.4941226525086)"
"2022","NC","North Carolina","Person","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Age-adjusted prevalence","78.1",,,"70.6","84.4","39,386","31,351","37145","PREVENT","MAMMOUSE","AgeAdjPrv","Mammography","POINT (-78.9717598158032 36.3900143908706)"
"2022","NC","North Carolina","Catawba","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","74.5",,,"66.4","81.6","163,462","128,493","37035","PREVENT","MAMMOUSE","CrdPrv","Mammography","POINT (-81.2149250535504 35.6622179779733)"
"2022","NC","North Carolina","Sampson","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","17.2",,,"15.2","19.3","59,120","44,784","37163","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity","POINT (-78.3716173368201 34.9921847299645)"
"2022","NC","North Carolina","Wilkes","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","32.7",,,"25.9","39.7","65,784","52,904","37193","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration","POINT (-81.1632504740295 36.2059050717718)"
"2022","NC","North Carolina","Chowan","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","34.8",,,"32.7","37.0","13,940","11,202","37041","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-76.6081998621462 36.1488065523219)"
"2022","NC","North Carolina","Mitchell","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","12.2",,,"9.7","14.8","15,094","12,320","37121","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost","POINT (-82.1631707071333 36.0134689001414)"
